n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
1440,3,256,1,1,1,1,0,1,0,0.0008,134
1441,3,256,1,1,1,1,0,1,1,0.0003,151
1442,3,256,1,1,1,1,0,1,2,0.0003,151
1443,3,256,1,1,1,1,0,2,0,0.0006,178
1444,3,256,1,1,1,1,0,2,1,0.0003,174
1446,3,256,1,1,1,1,0,3,0,0.0004,225
1447,3,256,1,1,1,1,0,3,1,0.0003,203
1448,3,256,1,1,1,1,0,3,2,0.0003,203
1449,3,256,1,1,1,1,0,4,0,0.0006,248
1450,3,256,1,1,1,1,0,4,1,0.0003,249
1451,3,256,1,1,1,1,0,4,2,0.0003,249
1452,3,256,1,1,1,1,0,5,0,0.0007,273
1453,3,256,1,1,1,1,0,5,1,0.0004,267
1454,3,256,1,1,1,1,0,5,2,0.0004,267
1455,3,256,1,1,1,1,0,6,0,0.0006,283
1456,3,256,1,1,1,1,0,6,1,0.0003,294
1457,3,256,1,1,1,1,0,6,2,0.0003,294
1458,3,256,1,1,1,1,0,7,0,0.0005,354
1460,3,256,1,1,1,1,0,7,2,0.0004,324
1461,3,256,1,1,1,1,0,8,0,0.0005,328
1462,3,256,1,1,1,1,0,8,1,0.0004,298
1463,3,256,1,1,1,1,0,8,2,0.0004,298
1464,3,256,1,1,1,1,0,9,0,0.0005,398
1465,3,256,1,1,1,1,0,9,1,0.0004,368
1466,3,256,1,1,1,1,0,9,2,0.0004,368
1467,3,256,1,1,1,1,0,10,0,0.0005,412
1468,3,256,1,1,1,1,0,10,1,0.0004,381
1470,3,256,1,1,1,1,0,11,0,0.0005,442
1471,3,256,1,1,1,1,0,11,1,0.0004,431
1472,3,256,1,1,1,1,0,11,2,0.0004,431
1473,3,256,1,1,1,1,0,12,0,0.0005,374
1474,3,256,1,1,1,1,0,12,1,0.0004,507
1475,3,256,1,1,1,1,0,12,2,0.0004,504
1477,3,256,1,1,1,1,0,13,1,0.0004,481
1478,3,256,1,1,1,1,0,13,2,0.0004,481
1479,3,256,1,1,1,1,0,14,0,0.0005,473
1480,3,256,1,1,1,1,0,14,1,0.0004,492
1481,3,256,1,1,1,1,0,14,2,0.0004,492
1482,3,256,1,1,1,1,0,15,0,0.0005,518
1483,3,256,1,1,1,1,0,15,1,0.0003,563
1484,3,256,1,1,1,1,0,15,2,0.0003,563
1485,3,256,1,2,1,1,0,1,0,0.0007,948
1486,3,256,1,2,1,1,0,1,1,0.0005,1010
1487,3,256,1,2,1,1,0,1,2,0.0005,1010
1488,3,256,1,2,1,1,0,2,0,0.0006,955
1489,3,256,1,2,1,1,0,2,1,0.0004,1034
1490,3,256,1,2,1,1,0,2,2,0.0004,1034
1491,3,256,1,2,1,1,0,3,0,0.0006,1121
1492,3,256,1,2,1,1,0,3,1,0.0004,1142
1493,3,256,1,2,1,1,0,3,2,0.0004,1142
1494,3,256,1,2,1,1,0,4,0,0.0007,1215
1495,3,256,1,2,1,1,0,4,1,0.0005,1190
1496,3,256,1,2,1,1,0,4,2,0.0005,1190
1497,3,256,1,2,1,1,0,5,0,0.0006,1205
1498,3,256,1,2,1,1,0,5,1,0.0005,1167
1499,3,256,1,2,1,1,0,5,2,0.0005,1167
1500,3,256,1,2,1,1,0,6,0,0.0006,1203
1501,3,256,1,2,1,1,0,6,1,0.0005,1251
1502,3,256,1,2,1,1,0,6,2,0.0005,1251
1503,3,256,1,2,1,1,0,7,0,0.0006,1327
1504,3,256,1,2,1,1,0,7,1,0.0005,1307
1505,3,256,1,2,1,1,0,7,2,0.0005,1307
1506,3,256,1,2,1,1,0,8,0,0.0007,1411
1507,3,256,1,2,1,1,0,8,1,0.0005,1359
1508,3,256,1,2,1,1,0,8,2,0.0005,1359
1509,3,256,1,2,1,1,0,9,0,0.0006,1364
1510,3,256,1,2,1,1,0,9,1,0.0005,1456
1511,3,256,1,2,1,1,0,9,2,0.0005,1456
1512,3,256,1,2,1,1,0,10,0,0.0006,1469
1513,3,256,1,2,1,1,0,10,1,0.0005,1497
1514,3,256,1,2,1,1,0,10,2,0.0005,1497
1515,3,256,1,2,1,1,0,11,0,0.0006,1424
1516,3,256,1,2,1,1,0,11,1,0.0005,1542
1517,3,256,1,2,1,1,0,11,2,0.0005,1542
1518,3,256,1,2,1,1,0,12,0,0.0006,1500
1519,3,256,1,2,1,1,0,12,1,0.0005,1761
1520,3,256,1,2,1,1,0,12,2,0.0005,1667
1521,3,256,1,2,1,1,0,13,0,0.0006,1498
1522,3,256,1,2,1,1,0,13,1,0.0005,1649
1523,3,256,1,2,1,1,0,13,2,0.0005,1649
1524,3,256,1,2,1,1,0,14,0,0.0006,1593
1525,3,256,1,2,1,1,0,14,1,0.0005,1713
1526,3,256,1,2,1,1,0,14,2,0.0005,1713
1527,3,256,1,2,1,1,0,15,0,0.0006,1719
1528,3,256,1,2,1,1,0,15,1,0.0005,1830
1529,3,256,1,2,1,1,0,15,2,0.0005,1830
1530,3,256,1,4,1,1,0,1,0,0.0004,1254
1531,3,256,1,4,1,1,0,1,1,0.0003,1448
1532,3,256,1,4,1,1,0,1,2,0.0003,1448
1533,3,256,1,4,1,1,0,2,0,0.0003,1518
1534,3,256,1,4,1,1,0,2,1,0.0003,1473
1535,3,256,1,4,1,1,0,2,2,0.0003,1473
1536,3,256,1,4,1,1,0,3,0,0.0003,1532
1537,3,256,1,4,1,1,0,3,1,0.0003,1507
1538,3,256,1,4,1,1,0,3,2,0.0003,1507
1539,3,256,1,4,1,1,0,4,0,0.0003,1780
1540,3,256,1,4,1,1,0,4,1,0.0003,1714
1541,3,256,1,4,1,1,0,4,2,0.0003,1714
1542,3,256,1,4,1,1,0,5,0,0.0003,1732
1543,3,256,1,4,1,1,0,5,1,0.0002,1822
1544,3,256,1,4,1,1,0,5,2,0.0002,1822
1545,3,256,1,4,1,1,0,6,0,0.0003,1824
1546,3,256,1,4,1,1,0,6,1,0.0003,1907
1547,3,256,1,4,1,1,0,6,2,0.0003,1907
1548,3,256,1,4,1,1,0,7,0,0.0003,1851
1549,3,256,1,4,1,1,0,7,1,0.0003,2024
1550,3,256,1,4,1,1,0,7,2,0.0003,2024
1551,3,256,1,4,1,1,0,8,0,0.0003,2201
1552,3,256,1,4,1,1,0,8,1,0.0003,2011
1553,3,256,1,4,1,1,0,8,2,0.0003,2011
1554,3,256,1,4,1,1,0,9,0,0.0003,2112
1555,3,256,1,4,1,1,0,9,1,0.0003,2272
1556,3,256,1,4,1,1,0,9,2,0.0003,2272
1557,3,256,1,4,1,1,0,10,0,0.0003,2493
1558,3,256,1,4,1,1,0,10,1,0.0003,2290
1559,3,256,1,4,1,1,0,10,2,0.0003,2290
1560,3,256,1,4,1,1,0,11,0,0.0003,2423
1561,3,256,1,4,1,1,0,11,1,0.0003,2393
1562,3,256,1,4,1,1,0,11,2,0.0003,2393
1563,3,256,1,4,1,1,0,12,0,0.0003,2312
1564,3,256,1,4,1,1,0,12,1,0.0003,2630
1565,3,256,1,4,1,1,0,12,2,0.0003,2630
1566,3,256,1,4,1,1,0,13,0,0.0003,2422
1567,3,256,1,4,1,1,0,13,1,0.0003,2668
1568,3,256,1,4,1,1,0,13,2,0.0003,2668
1569,3,256,1,4,1,1,0,14,0,0.0003,2860
1570,3,256,1,4,1,1,0,14,1,0.0002,2801
1571,3,256,1,4,1,1,0,14,2,0.0002,2801
1572,3,256,1,4,1,1,0,15,0,0.0003,2824
1573,3,256,1,4,1,1,0,15,1,0.0002,2955
1574,3,256,1,4,1,1,0,15,2,0.0002,2955
1575,3,256,1,8,1,1,0,1,0,0.0002,2062
1576,3,256,1,8,1,1,0,1,1,0.0001,2238
1577,3,256,1,8,1,1,0,1,2,0.0001,2238
1578,3,256,1,8,1,1,0,2,0,0.0002,2074
1579,3,256,1,8,1,1,0,2,1,0.0001,2246
1580,3,256,1,8,1,1,0,2,2,0.0001,2246
1581,3,256,1,8,1,1,0,3,0,0.0002,2301
1582,3,256,1,8,1,1,0,3,1,0.0001,2453
1583,3,256,1,8,1,1,0,3,2,0.0001,2453
1584,3,256,1,8,1,1,0,4,0,0.0002,2784
1585,3,256,1,8,1,1,0,4,1,0.0001,2848
1586,3,256,1,8,1,1,0,4,2,0.0001,2848
1587,3,256,1,8,1,1,0,5,0,0.0002,2755
1588,3,256,1,8,1,1,0,5,1,0.0001,2719
1589,3,256,1,8,1,1,0,5,2,0.0001,2719
1590,3,256,1,8,1,1,0,6,0,0.0002,2859
1591,3,256,1,8,1,1,0,6,1,0.0001,2890
1592,3,256,1,8,1,1,0,6,2,0.0001,2890
1593,3,256,1,8,1,1,0,7,0,0.0002,3141
1594,3,256,1,8,1,1,0,7,1,0.0001,3005
1595,3,256,1,8,1,1,0,7,2,0.0001,3005
1596,3,256,1,8,1,1,0,8,0,0.0002,3467
1597,3,256,1,8,1,1,0,8,1,0.0001,3737
1598,3,256,1,8,1,1,0,8,2,0.0001,3737
1599,3,256,1,8,1,1,0,9,0,0.0002,3763
1600,3,256,1,8,1,1,0,9,1,0.0001,3886
1601,3,256,1,8,1,1,0,9,2,0.0001,3886
1602,3,256,1,8,1,1,0,10,0,0.0002,3311
1603,3,256,1,8,1,1,0,10,1,0.0001,3408
1604,3,256,1,8,1,1,0,10,2,0.0001,3408
1605,3,256,1,8,1,1,0,11,0,0.0002,3757
1606,3,256,1,8,1,1,0,11,1,0.0001,4097
1607,3,256,1,8,1,1,0,11,2,0.0001,4097
1608,3,256,1,8,1,1,0,12,0,0.0002,3870
1609,3,256,1,8,1,1,0,12,1,0.0001,4515
1610,3,256,1,8,1,1,0,12,2,0.0001,4419
1611,3,256,1,8,1,1,0,13,0,0.0002,7900
1612,3,256,1,8,1,1,0,13,1,0.0002,8095
1613,3,256,1,8,1,1,0,13,2,0.0002,8095
1614,3,256,1,8,1,1,0,14,0,0.0002,4232
1615,3,256,1,8,1,1,0,14,1,0.0001,4146
1616,3,256,1,8,1,1,0,14,2,0.0001,4146
1617,3,256,1,8,1,1,0,15,0,0.0002,9992
1618,3,256,1,8,1,1,0,15,1,0.0002,10323
1619,3,256,1,8,1,1,0,15,2,0.0002,10323
1620,3,256,2,1,1,1,0,1,0,0.0104,286
1621,3,256,2,1,1,1,0,1,1,0.0003,497
1622,3,256,2,1,1,1,0,1,2,0.0003,497
1624,3,256,2,1,1,1,0,2,1,0.0004,763
1626,3,256,2,1,1,1,0,3,0,0.0065,487
1627,3,256,2,1,1,1,0,3,1,0.0004,1047
1628,3,256,2,1,1,1,0,3,2,0.0004,1047
1629,3,256,2,1,1,1,0,4,0,0.0057,559
1630,3,256,2,1,1,1,0,4,1,0.0004,1320
1631,3,256,2,1,1,1,0,4,2,0.0004,1320
1632,3,256,2,1,1,1,0,5,0,0.0057,721
1633,3,256,2,1,1,1,0,5,1,0.0004,1619
1634,3,256,2,1,1,1,0,5,2,0.0004,1619
1635,3,256,2,1,1,1,0,6,0,0.0053,785
1636,3,256,2,1,1,1,0,6,1,0.0004,1967
1637,3,256,2,1,1,1,0,6,2,0.0004,1967
1638,3,256,2,1,1,1,0,7,0,0.0051,867
1639,3,256,2,1,1,1,0,7,1,0.0004,2215
1640,3,256,2,1,1,1,0,7,2,0.0004,2215
1642,3,256,2,1,1,1,0,8,1,0.0004,2432
1643,3,256,2,1,1,1,0,8,2,0.0004,2432
1644,3,256,2,1,1,1,0,9,0,0.0053,1074
1645,3,256,2,1,1,1,0,9,1,0.0004,2690
1646,3,256,2,1,1,1,0,9,2,0.0004,2690
1647,3,256,2,1,1,1,0,10,0,0.0052,1225
1648,3,256,2,1,1,1,0,10,1,0.0004,3067
1649,3,256,2,1,1,1,0,10,2,0.0004,3067
1650,3,256,2,1,1,1,0,11,0,0.0054,1271
1651,3,256,2,1,1,1,0,11,1,0.0004,3410
1652,3,256,2,1,1,1,0,11,2,0.0004,3410
1653,3,256,2,1,1,1,0,12,0,0.0049,1340
1654,3,256,2,1,1,1,0,12,1,0.0004,3771
1656,3,256,2,1,1,1,0,13,0,0.0051,1509
1657,3,256,2,1,1,1,0,13,1,0.0004,4041
1658,3,256,2,1,1,1,0,13,2,0.0004,4041
1659,3,256,2,1,1,1,0,14,0,0.0051,1622
1660,3,256,2,1,1,1,0,14,1,0.0004,4086
1661,3,256,2,1,1,1,0,14,2,0.0004,4086
1662,3,256,2,1,1,1,0,15,0,0.0051,1630
1663,3,256,2,1,1,1,0,15,1,0.0004,4604
1664,3,256,2,1,1,1,0,15,2,0.0004,4604
1665,3,256,2,2,1,1,0,1,0,0.0065,1200
1666,3,256,2,2,1,1,0,1,1,0.0005,1513
1667,3,256,2,2,1,1,0,1,2,0.0005,1513
1668,3,256,2,2,1,1,0,2,0,0.0045,1425
1669,3,256,2,2,1,1,0,2,1,0.0005,2049
1670,3,256,2,2,1,1,0,2,2,0.0005,2049
1671,3,256,2,2,1,1,0,3,0,0.0039,1606
1672,3,256,2,2,1,1,0,3,1,0.0005,2534
1673,3,256,2,2,1,1,0,3,2,0.0005,2534
1674,3,256,2,2,1,1,0,4,0,0.0034,1772
1675,3,256,2,2,1,1,0,4,1,0.0005,3162
1676,3,256,2,2,1,1,0,4,2,0.0005,3162
1677,3,256,2,2,1,1,0,5,0,0.0032,1982
1678,3,256,2,2,1,1,0,5,1,0.0005,3549
1679,3,256,2,2,1,1,0,5,2,0.0005,3549
1680,3,256,2,2,1,1,0,6,0,0.0031,2139
1681,3,256,2,2,1,1,0,6,1,0.0005,4021
1682,3,256,2,2,1,1,0,6,2,0.0005,4021
1683,3,256,2,2,1,1,0,7,0,0.0031,2354
1684,3,256,2,2,1,1,0,7,1,0.0005,4388
1685,3,256,2,2,1,1,0,7,2,0.0005,4388
1687,3,256,2,2,1,1,0,8,1,0.0005,5134
1688,3,256,2,2,1,1,0,8,2,0.0005,5134
1689,3,256,2,2,1,1,0,9,0,0.0029,2704
1690,3,256,2,2,1,1,0,9,1,0.0005,5677
1691,3,256,2,2,1,1,0,9,2,0.0005,5677
1692,3,256,2,2,1,1,0,10,0,0.0030,2965
1693,3,256,2,2,1,1,0,10,1,0.0006,6134
1694,3,256,2,2,1,1,0,10,2,0.0006,6134
1695,3,256,2,2,1,1,0,11,0,0.0029,3052
1696,3,256,2,2,1,1,0,11,1,0.0005,6590
1697,3,256,2,2,1,1,0,11,2,0.0005,6590
1698,3,256,2,2,1,1,0,12,0,0.0029,3128
1699,3,256,2,2,1,1,0,12,1,0.0005,7149
1700,3,256,2,2,1,1,0,12,2,0.0005,7149
1701,3,256,2,2,1,1,0,13,0,0.0028,3329
1702,3,256,2,2,1,1,0,13,1,0.0005,7650
1703,3,256,2,2,1,1,0,13,2,0.0005,7650
1704,3,256,2,2,1,1,0,14,0,0.0029,3566
1705,3,256,2,2,1,1,0,14,1,0.0005,7811
1706,3,256,2,2,1,1,0,14,2,0.0005,7811
1707,3,256,2,2,1,1,0,15,0,0.0028,3820
1708,3,256,2,2,1,1,0,15,1,0.0006,8393
1709,3,256,2,2,1,1,0,15,2,0.0006,8393
1710,3,256,2,4,1,1,0,1,0,0.0033,1788
1711,3,256,2,4,1,1,0,1,1,0.0003,2408
1712,3,256,2,4,1,1,0,1,2,0.0003,2408
1713,3,256,2,4,1,1,0,2,0,0.0032,2160
1714,3,256,2,4,1,1,0,2,1,0.0003,3259
1715,3,256,2,4,1,1,0,2,2,0.0003,3259
1716,3,256,2,4,1,1,0,3,0,0.0031,2447
1717,3,256,2,4,1,1,0,3,1,0.0003,4092
1718,3,256,2,4,1,1,0,3,2,0.0003,4092
1719,3,256,2,4,1,1,0,4,0,0.0017,2829
1721,3,256,2,4,1,1,0,4,2,0.0003,5067
1722,3,256,2,4,1,1,0,5,0,0.0030,3201
1723,3,256,2,4,1,1,0,5,1,0.0003,6015
1724,3,256,2,4,1,1,0,5,2,0.0003,6015
1725,3,256,2,4,1,1,0,6,0,0.0031,3519
1726,3,256,2,4,1,1,0,6,1,0.0003,6814
1727,3,256,2,4,1,1,0,6,2,0.0003,6814
1728,3,256,2,4,1,1,0,7,0,0.0030,3990
1729,3,256,2,4,1,1,0,7,1,0.0003,7627
1730,3,256,2,4,1,1,0,7,2,0.0003,7627
1731,3,256,2,4,1,1,0,8,0,0.0014,4293
1732,3,256,2,4,1,1,0,8,1,0.0003,8395
1733,3,256,2,4,1,1,0,8,2,0.0003,8395
1734,3,256,2,4,1,1,0,9,0,0.0015,4697
1735,3,256,2,4,1,1,0,9,1,0.0003,9314
1736,3,256,2,4,1,1,0,9,2,0.0003,9314
1737,3,256,2,4,1,1,0,10,0,0.0030,4822
1738,3,256,2,4,1,1,0,10,1,0.0003,9840
1739,3,256,2,4,1,1,0,10,2,0.0003,9840
1740,3,256,2,4,1,1,0,11,0,0.0014,5128
1741,3,256,2,4,1,1,0,11,1,0.0003,10827
1742,3,256,2,4,1,1,0,11,2,0.0003,10827
1743,3,256,2,4,1,1,0,12,0,0.0014,5276
1744,3,256,2,4,1,1,0,12,1,0.0003,11987
1745,3,256,2,4,1,1,0,12,2,0.0003,11987
1746,3,256,2,4,1,1,0,13,0,0.0033,5942
1747,3,256,2,4,1,1,0,13,1,0.0003,12386
1748,3,256,2,4,1,1,0,13,2,0.0003,12386
1749,3,256,2,4,1,1,0,14,0,0.0033,6247
1750,3,256,2,4,1,1,0,14,1,0.0003,12937
1751,3,256,2,4,1,1,0,14,2,0.0003,12937
1752,3,256,2,4,1,1,0,15,0,0.0032,6615
1755,3,256,2,8,1,1,0,1,0,0.0015,2754
1756,3,256,2,8,1,1,0,1,1,0.0001,3788
1757,3,256,2,8,1,1,0,1,2,0.0001,3788
1758,3,256,2,8,1,1,0,2,0,0.0010,3612
1759,3,256,2,8,1,1,0,2,1,0.0001,5547
1760,3,256,2,8,1,1,0,2,2,0.0001,5547
1761,3,256,2,8,1,1,0,3,0,0.0014,4240
1762,3,256,2,8,1,1,0,3,1,0.0001,6877
1763,3,256,2,8,1,1,0,3,2,0.0001,6877
1764,3,256,2,8,1,1,0,4,0,0.0008,4963
1765,3,256,2,8,1,1,0,4,1,0.0001,8304
1766,3,256,2,8,1,1,0,4,2,0.0001,8304
1767,3,256,2,8,1,1,0,5,0,0.0015,5454
1768,3,256,2,8,1,1,0,5,1,0.0001,10091
1769,3,256,2,8,1,1,0,5,2,0.0001,10091
1770,3,256,2,8,1,1,0,6,0,0.0008,6416
1771,3,256,2,8,1,1,0,6,1,0.0001,11295
1772,3,256,2,8,1,1,0,6,2,0.0001,11295
1773,3,256,2,8,1,1,0,7,0,0.0015,6967
1774,3,256,2,8,1,1,0,7,1,0.0001,12365
1775,3,256,2,8,1,1,0,7,2,0.0001,12365
1776,3,256,2,8,1,1,0,8,0,0.0007,7735
1779,3,256,2,8,1,1,0,9,0,0.0007,8816
1782,3,256,2,8,1,1,0,10,0,0.0007,9884
1791,3,256,2,8,1,1,0,13,0,0.0016,12891
1800,3,256,4,1,1,1,0,1,0,0.0100,273
1801,3,256,4,1,1,1,0,1,1,0.0003,486
1802,3,256,4,1,1,1,0,1,2,0.0003,486
1803,3,256,4,1,1,1,0,2,0,0.0075,387
1804,3,256,4,1,1,1,0,2,1,0.0004,742
1805,3,256,4,1,1,1,0,2,2,0.0004,742
1807,3,256,4,1,1,1,0,3,1,0.0003,1007
1808,3,256,4,1,1,1,0,3,2,0.0003,1007
1809,3,256,4,1,1,1,0,4,0,0.0063,582
1810,3,256,4,1,1,1,0,4,1,0.0004,1290
1811,3,256,4,1,1,1,0,4,2,0.0004,1290
1812,3,256,4,1,1,1,0,5,0,0.0056,692
1813,3,256,4,1,1,1,0,5,1,0.0004,1598
1814,3,256,4,1,1,1,0,5,2,0.0004,1598
1815,3,256,4,1,1,1,0,6,0,0.0053,764
1816,3,256,4,1,1,1,0,6,1,0.0004,1858
1817,3,256,4,1,1,1,0,6,2,0.0004,1858
1818,3,256,4,1,1,1,0,7,0,0.0052,880
1819,3,256,4,1,1,1,0,7,1,0.0004,2151
1820,3,256,4,1,1,1,0,7,2,0.0004,2151
1821,3,256,4,1,1,1,0,8,0,0.0044,959
1822,3,256,4,1,1,1,0,8,1,0.0004,2404
1823,3,256,4,1,1,1,0,8,2,0.0004,2404
1824,3,256,4,1,1,1,0,9,0,0.0051,1064
1825,3,256,4,1,1,1,0,9,1,0.0004,2709
1826,3,256,4,1,1,1,0,9,2,0.0004,2709
1827,3,256,4,1,1,1,0,10,0,0.0048,1172
1828,3,256,4,1,1,1,0,10,1,0.0004,3019
1829,3,256,4,1,1,1,0,10,2,0.0004,3019
1830,3,256,4,1,1,1,0,11,0,0.0050,1355
1831,3,256,4,1,1,1,0,11,1,0.0004,3290
1832,3,256,4,1,1,1,0,11,2,0.0004,3290
1833,3,256,4,1,1,1,0,12,0,0.0051,1355
1834,3,256,4,1,1,1,0,12,1,0.0004,3623
1835,3,256,4,1,1,1,0,12,2,0.0004,3623
1836,3,256,4,1,1,1,0,13,0,0.0052,1422
1837,3,256,4,1,1,1,0,13,1,0.0004,3969
1838,3,256,4,1,1,1,0,13,2,0.0004,3969
1839,3,256,4,1,1,1,0,14,0,0.0049,1481
1840,3,256,4,1,1,1,0,14,1,0.0004,4148
1841,3,256,4,1,1,1,0,14,2,0.0004,4148
1842,3,256,4,1,1,1,0,15,0,0.0049,1641
1843,3,256,4,1,1,1,0,15,1,0.0004,4355
1844,3,256,4,1,1,1,0,15,2,0.0004,4355
1845,3,256,4,2,1,1,0,1,0,0.0061,1185
1846,3,256,4,2,1,1,0,1,1,0.0005,1572
1847,3,256,4,2,1,1,0,1,2,0.0005,1572
1848,3,256,4,2,1,1,0,2,0,0.0066,1511
1849,3,256,4,2,1,1,0,2,1,0.0005,2071
1850,3,256,4,2,1,1,0,2,2,0.0005,2071
1851,3,256,4,2,1,1,0,3,0,0.0063,1644
1852,3,256,4,2,1,1,0,3,1,0.0005,2501
1853,3,256,4,2,1,1,0,3,2,0.0005,2501
1854,3,256,4,2,1,1,0,4,0,0.0034,1824
1855,3,256,4,2,1,1,0,4,1,0.0005,3084
1856,3,256,4,2,1,1,0,4,2,0.0005,3084
1857,3,256,4,2,1,1,0,5,0,0.0060,1992
1858,3,256,4,2,1,1,0,5,1,0.0005,3590
1859,3,256,4,2,1,1,0,5,2,0.0005,3590
1860,3,256,4,2,1,1,0,6,0,0.0063,2214
1861,3,256,4,2,1,1,0,6,1,0.0005,4007
1862,3,256,4,2,1,1,0,6,2,0.0005,4007
1863,3,256,4,2,1,1,0,7,0,0.0063,2400
1864,3,256,4,2,1,1,0,7,1,0.0005,4441
1865,3,256,4,2,1,1,0,7,2,0.0005,4441
1866,3,256,4,2,1,1,0,8,0,0.0030,2552
1867,3,256,4,2,1,1,0,8,1,0.0005,5184
1868,3,256,4,2,1,1,0,8,2,0.0005,5184
1869,3,256,4,2,1,1,0,9,0,0.0030,2822
1870,3,256,4,2,1,1,0,9,1,0.0005,5706
1871,3,256,4,2,1,1,0,9,2,0.0005,5706
1872,3,256,4,2,1,1,0,10,0,0.0068,2920
1873,3,256,4,2,1,1,0,10,1,0.0005,6140
1874,3,256,4,2,1,1,0,10,2,0.0005,6140
1875,3,256,4,2,1,1,0,11,0,0.0029,3156
1876,3,256,4,2,1,1,0,11,1,0.0005,6566
1877,3,256,4,2,1,1,0,11,2,0.0005,6566
1878,3,256,4,2,1,1,0,12,0,0.0029,3235
1879,3,256,4,2,1,1,0,12,1,0.0006,6973
1880,3,256,4,2,1,1,0,12,2,0.0006,6973
1881,3,256,4,2,1,1,0,13,0,0.0065,3430
1882,3,256,4,2,1,1,0,13,1,0.0005,7451
1883,3,256,4,2,1,1,0,13,2,0.0005,7451
1884,3,256,4,2,1,1,0,14,0,0.0065,3594
1885,3,256,4,2,1,1,0,14,1,0.0005,7752
1886,3,256,4,2,1,1,0,14,2,0.0005,7752
1887,3,256,4,2,1,1,0,15,0,0.0068,3808
1888,3,256,4,2,1,1,0,15,1,0.0005,8381
1889,3,256,4,2,1,1,0,15,2,0.0005,8381
1890,3,256,4,4,1,1,0,1,0,0.0032,1669
1891,3,256,4,4,1,1,0,1,1,0.0003,2313
1892,3,256,4,4,1,1,0,1,2,0.0003,2313
1893,3,256,4,4,1,1,0,2,0,0.0023,2265
1894,3,256,4,4,1,1,0,2,1,0.0003,3226
1895,3,256,4,4,1,1,0,2,2,0.0003,3226
1896,3,256,4,4,1,1,0,3,0,0.0029,2386
1897,3,256,4,4,1,1,0,3,1,0.0003,3924
1898,3,256,4,4,1,1,0,3,2,0.0003,3924
1899,3,256,4,4,1,1,0,4,0,0.0016,2745
1900,3,256,4,4,1,1,0,4,1,0.0003,4739
1901,3,256,4,4,1,1,0,4,2,0.0003,4739
1902,3,256,4,4,1,1,0,5,0,0.0030,3248
1903,3,256,4,4,1,1,0,5,1,0.0003,5889
1904,3,256,4,4,1,1,0,5,2,0.0003,5889
1905,3,256,4,4,1,1,0,6,0,0.0015,3446
1906,3,256,4,4,1,1,0,6,1,0.0003,6658
1907,3,256,4,4,1,1,0,6,2,0.0003,6658
1908,3,256,4,4,1,1,0,7,0,0.0031,3923
1909,3,256,4,4,1,1,0,7,1,0.0003,7597
1910,3,256,4,4,1,1,0,7,2,0.0003,7597
1911,3,256,4,4,1,1,0,8,0,0.0014,4151
1912,3,256,4,4,1,1,0,8,1,0.0003,8276
1913,3,256,4,4,1,1,0,8,2,0.0003,8276
1914,3,256,4,4,1,1,0,9,0,0.0014,4761
1915,3,256,4,4,1,1,0,9,1,0.0003,9132
1916,3,256,4,4,1,1,0,9,2,0.0003,9132
1917,3,256,4,4,1,1,0,10,0,0.0015,4748
1918,3,256,4,4,1,1,0,10,1,0.0003,10032
1919,3,256,4,4,1,1,0,10,2,0.0003,10032
1920,3,256,4,4,1,1,0,11,0,0.0014,5088
1921,3,256,4,4,1,1,0,11,1,0.0003,10742
